tag,scenario,seed,reward_weights,capacity_scale,total_cost,total_emission,service_level,total_time,total_delivered,total_reward
rw_recyHeavy,S2_MEDIUM,1000,"0.10,0.10,0.10,0.70",1.0,10360.6365,10898.905933821194,0.014127494818064412,204.59741825085842,1504.9071325551874,-341.12728119414976
rw_recyHeavy,S2_MEDIUM,1001,"0.10,0.10,0.10,0.70",1.0,9057.0943,9240.049922118651,0.014149363326984646,203.00074386318147,1416.6782822729022,-308.708978775258
rw_recyHeavy,S2_MEDIUM,1002,"0.10,0.10,0.10,0.70",1.0,9533.8032,9889.856455671938,0.014235014940993732,196.21089769023754,1504.9071333397335,-326.45450075414016
rw_recyHeavy,S2_MEDIUM,1003,"0.10,0.10,0.10,0.70",1.0,9893.9685,10387.851756474554,0.013805092253555973,212.48902713909834,1453.8508482052919,-362.61914456329396
rw_recyHeavy,S2_MEDIUM,1004,"0.10,0.10,0.10,0.70",1.0,11222.885400000001,12076.327792986456,0.015413105683615182,244.4206134104498,1614.8803683705542,-327.4562517132666
rw_recyHeavy,S2_MEDIUM,1005,"0.10,0.10,0.10,0.70",1.0,6977.865400000001,7202.8670261688385,0.010541618064037974,136.25004832001852,1024.7999576687453,-370.4590548629943
rw_recyHeavy,S2_MEDIUM,1006,"0.10,0.10,0.10,0.70",1.0,8367.4843,8508.876103102832,0.012041843876821485,174.21890390595166,1218.6999560996528,-374.2113549479983
rw_recyHeavy,S2_MEDIUM,1007,"0.10,0.10,0.10,0.70",1.0,9264.4781,9467.1698768872,0.01357274557635865,201.34276294408278,1294.3071341242796,-325.1921793472944
rw_recyHeavy,S2_MEDIUM,1008,"0.10,0.10,0.10,0.70",1.0,11257.6303,12040.457906677517,0.013443370670606778,247.02885795545623,1416.6782831846383,-336.2501748245181
rw_recyHeavy,S2_MEDIUM,1009,"0.10,0.10,0.10,0.70",1.0,10936.9083,11507.248989528056,0.014214847342064662,237.11373295942292,1487.6219972656506,-325.8028073879502
rw_recyHeavy,S2_MEDIUM,1010,"0.10,0.10,0.10,0.70",1.0,11334.9744,12572.176911465334,0.014232931382281613,223.70462391830318,1509.580368370554,-356.71035938905476
rw_recyHeavy,S2_MEDIUM,1011,"0.10,0.10,0.10,0.70",1.0,9770.219700000001,10360.151133821193,0.013544406849258105,204.33641277942812,1399.6071325551875,-358.59819325946467
rw_recyHeavy,S2_MEDIUM,1012,"0.10,0.10,0.10,0.70",1.0,8639.234400000001,9631.787355879682,0.010606629804281302,168.4464016378513,1063.829477834007,-379.0633967343505
rw_recyHeavy,S2_MEDIUM,1013,"0.10,0.10,0.10,0.70",1.0,8626.445000000002,9657.923126799276,0.01015071025384789,196.15188814718573,1086.8363283060692,-369.7832300226069
rw_recyHeavy,S2_MEDIUM,1014,"0.10,0.10,0.10,0.70",1.0,10842.8694,11644.543469506867,0.014828264304080407,238.7247448594407,1560.6366535049958,-335.8000326953395
rw_recyHeavy,S2_MEDIUM,1015,"0.10,0.10,0.10,0.70",1.0,10483.8129,11035.6057881823,0.012427289055048474,235.04852857649922,1296.8071341242796,-355.26820639521196
rw_recyHeavy,S2_MEDIUM,1016,"0.10,0.10,0.10,0.70",1.0,10401.630900000002,11638.860970003769,0.012337372531150971,221.97966845749193,1257.7294778340072,-364.68916119485067
rw_recyHeavy,S2_MEDIUM,1017,"0.10,0.10,0.10,0.70",1.0,11257.6303,12040.457906677517,0.013641668406170938,240.7185745314328,1416.6782831846383,-329.88156321531443
rw_recyHeavy,S2_MEDIUM,1018,"0.10,0.10,0.10,0.70",1.0,9815.626,10195.164926474554,0.013853541725832502,199.57294011966889,1453.8508482052919,-364.06724650602473
rw_recyHeavy,S2_MEDIUM,1019,"0.10,0.10,0.10,0.70",1.0,10318.8069,10832.790385671937,0.01383078430671258,217.55758491766397,1504.9071333397335,-354.87083989759435
rw_recyHeavy,S2_MEDIUM,1020,"0.10,0.10,0.10,0.70",1.0,10731.566,12083.897597002053,0.010590926893285387,212.73619870921036,1085.4783249427107,-355.5072474278818
rw_recyHeavy,S2_MEDIUM,1021,"0.10,0.10,0.10,0.70",1.0,10763.829300000001,11574.908870722129,0.01290977884426521,243.32769883140077,1350.036654289542,-352.6673140896822
rw_recyHeavy,S2_MEDIUM,1022,"0.10,0.10,0.10,0.70",1.0,10383.391500000003,11278.037290003767,0.012043373684173892,197.0306379135788,1280.4294778340075,-363.8982997302957
rw_recyHeavy,S2_MEDIUM,1023,"0.10,0.10,0.10,0.70",1.0,10448.1959,11161.792053159526,0.012623841919999573,222.12868793802167,1301.6782831846383,-339.33225425873337
rw_recyHeavy,S2_MEDIUM,1024,"0.10,0.10,0.10,0.70",1.0,10911.147,11760.773520722129,0.01381545620253106,226.04864141297261,1455.336654289542,-326.35605684607555
rw_recyHeavy,S2_MEDIUM,1025,"0.10,0.10,0.10,0.70",1.0,9950.4078,10694.4618268872,0.012785693771997063,207.86404416039088,1294.3071341242796,-354.65576061316705
rw_recyHeavy,S2_MEDIUM,1026,"0.10,0.10,0.10,0.70",1.0,11236.283599999999,12082.962662764035,0.012961780573463233,235.9127288626069,1445.678282693645,-339.6901379249686
rw_recyHeavy,S2_MEDIUM,1027,"0.10,0.10,0.10,0.70",1.0,9052.588000000002,9200.701119208961,0.013237382655408903,178.68163090926214,1453.8508482052919,-333.6817925641831
rw_recyHeavy,S2_MEDIUM,1028,"0.10,0.10,0.10,0.70",1.0,10116.4067,10757.095380722129,0.013703651865058319,231.71243029072465,1455.336654289542,-348.2630743700945
rw_recyHeavy,S2_MEDIUM,1029,"0.10,0.10,0.10,0.70",1.0,13340.5899,15574.07590072213,0.012498427734289616,279.92081476085536,1350.0366542895417,-378.6287723316402
