tag,scenario,seed,reward_weights,capacity_scale,total_cost,total_emission,service_level,total_time,total_delivered,total_reward
fleet_K10,S2_MEDIUM,1000,"0.25,0.25,0.25,0.25",1.0,9823.703399999999,11365.204079990064,0.011486868924488976,191.66270983011458,1181.9202775336414,-375.20681613792823
fleet_K10,S2_MEDIUM,1001,"0.25,0.25,0.25,0.25",1.0,7444.8508999999995,8375.860849158347,0.011104674230737629,159.91706119196053,1063.829477834007,-350.03839270981257
fleet_K10,S2_MEDIUM,1002,"0.25,0.25,0.25,0.25",1.0,9715.5677,11712.636123984983,0.01005820792823118,206.34560937734267,1157.4255736196508,-363.5066524534604
fleet_K10,S2_MEDIUM,1003,"0.25,0.25,0.25,0.25",1.0,6930.4264,7529.9202203043915,0.012021722966876928,141.85525861387302,1237.220236478857,-380.3189051848483
fleet_K10,S2_MEDIUM,1004,"0.25,0.25,0.25,0.25",1.0,4656.366399999999,4993.980648008852,0.008202964960916888,94.74204894963142,948.9907576516408,-365.3220904939419
fleet_K10,S2_MEDIUM,1005,"0.25,0.25,0.25,0.25",1.0,8060.9304,9813.391330475082,0.0075420185169250455,151.40591284329105,669.7148631413709,-380.4726973660527
fleet_K10,S2_MEDIUM,1006,"0.25,0.25,0.25,0.25",1.0,7577.0144,8400.292920304391,0.012196525393826898,150.1757571506782,1237.220236478857,-383.90559221227625
fleet_K10,S2_MEDIUM,1007,"0.25,0.25,0.25,0.25",1.0,6199.6399,6418.285209990065,0.012567472968977873,123.4497957316534,1181.9202775336414,-352.2785126367376
fleet_K10,S2_MEDIUM,1008,"0.25,0.25,0.25,0.25",1.0,6003.106899999999,6519.556433282857,0.009609112403282516,133.47663874557472,1142.8907576516408,-375.6272931861205
fleet_K10,S2_MEDIUM,1009,"0.25,0.25,0.25,0.25",1.0,5999.843900000001,6438.152998887117,0.011199303039552638,122.9314709209736,1237.220236478857,-366.1256727647004
fleet_K10,S2_MEDIUM,1010,"0.25,0.25,0.25,0.25",1.0,3815.8123000000005,3934.806129206789,0.008444655439515792,73.13925241602752,917.7508895955386,-374.0550464596267
fleet_K10,S2_MEDIUM,1011,"0.25,0.25,0.25,0.25",1.0,8175.6374000000005,9373.39897728344,0.010741722444174035,161.17297023959216,1063.829477834007,-377.37213158627304
fleet_K10,S2_MEDIUM,1012,"0.25,0.25,0.25,0.25",1.0,7435.814900000001,8362.372520718378,0.011378036888454846,155.2643912137716,1157.4255736196508,-376.3274057941245
fleet_K10,S2_MEDIUM,1013,"0.25,0.25,0.25,0.25",1.0,7086.0464,7884.9315509402595,0.011095093601384881,145.0002607268321,1157.4255736196508,-369.59147705031353
fleet_K10,S2_MEDIUM,1014,"0.25,0.25,0.25,0.25",1.0,6930.4264,7529.9202203043915,0.012139678060614823,145.03954140655844,1237.220236478857,-367.5787888394563
fleet_K10,S2_MEDIUM,1015,"0.25,0.25,0.25,0.25",1.0,7608.753900000001,9276.568875603216,0.008717644447873015,153.91427735367975,843.1056217862206,-387.8941246225771
fleet_K10,S2_MEDIUM,1016,"0.25,0.25,0.25,0.25",1.0,6347.2279,6958.534366031765,0.00918859863752154,134.04601458070476,1039.334773636755,-374.09527903877256
fleet_K10,S2_MEDIUM,1017,"0.25,0.25,0.25,0.25",1.0,7499.1803,8175.068849990064,0.0116886546466731,161.28501126238285,1181.9202775336414,-368.2513957595903
fleet_K10,S2_MEDIUM,1018,"0.25,0.25,0.25,0.25",1.0,7764.396100000001,8892.88116322101,0.010391803035521218,154.71645559080739,1107.9244301967321,-383.6016444608996
fleet_K10,S2_MEDIUM,1019,"0.25,0.25,0.25,0.25",1.0,8791.591400000001,10070.447520304393,0.011688235150223783,173.31615400440575,1237.220236478857,-386.55174784098506
fleet_K10,S2_MEDIUM,1020,"0.25,0.25,0.25,0.25",1.0,7864.2719,8690.541049990064,0.0115858906188044,157.38998480496656,1181.9202775336414,-380.5905078709439
fleet_K10,S2_MEDIUM,1021,"0.25,0.25,0.25,0.25",1.0,7444.8508999999995,8375.860849158347,0.010561035772514714,169.394406510465,1063.829477834007,-373.64590604078165
fleet_K10,S2_MEDIUM,1022,"0.25,0.25,0.25,0.25",1.0,13240.6111,16647.387392259283,0.009242885362073551,287.8010094233238,930.8106694234956,-384.2210308770806
fleet_K10,S2_MEDIUM,1023,"0.25,0.25,0.25,0.25",1.0,7804.965300000001,9219.731085238094,0.009934161137338606,145.95179070173188,995.9056215905498,-370.0758585116658
fleet_K10,S2_MEDIUM,1024,"0.25,0.25,0.25,0.25",1.0,6314.4724,7318.990455866165,0.008070769245862818,120.83989671578482,951.3199104953842,-365.32686064345455
fleet_K10,S2_MEDIUM,1025,"0.25,0.25,0.25,0.25",1.0,6050.9103000000005,6490.744758824493,0.011356662573855059,124.18015896549586,1237.220236478857,-372.9175105180807
fleet_K10,S2_MEDIUM,1026,"0.25,0.25,0.25,0.25",1.0,11889.517999999998,14172.026959990066,0.011049610264433204,246.191824935207,1181.9202775336414,-378.6389001972014
fleet_K10,S2_MEDIUM,1027,"0.25,0.25,0.25,0.25",1.0,11902.0436,14322.215836750347,0.010644690781118606,256.49055183205064,1105.9294775203377,-376.3984698379003
fleet_K10,S2_MEDIUM,1028,"0.25,0.25,0.25,0.25",1.0,5583.6858999999995,6013.829977741073,0.009588566952724408,112.58941226540192,1063.829477834007,-381.84184951737956
fleet_K10,S2_MEDIUM,1029,"0.25,0.25,0.25,0.25",1.0,7611.7659,9484.978958849086,0.0074986486996349725,151.46039258846454,720.734472725862,-394.72812288268346
