tag,scenario,seed,reward_weights,capacity_scale,total_cost,total_emission,service_level,total_time,total_delivered,total_reward
rw_pe40,S2_MEDIUM,1000,"0.40,0.10,0.40,0.10",1.0,3633.4367,3843.6620291126924,0.0061652975938479865,69.77115383240805,724.9148626875373,-368.35962887490444
rw_pe40,S2_MEDIUM,1001,"0.40,0.10,0.40,0.10",1.0,12114.064800000002,13423.386789863293,0.013788049247987738,248.729868820065,1463.4055794549656,-315.0909606336426
rw_pe40,S2_MEDIUM,1002,"0.40,0.10,0.40,0.10",1.0,13009.2807,15331.093877046502,0.010965434791511458,274.1206787613566,1301.9106681032526,-356.03934138122116
rw_pe40,S2_MEDIUM,1003,"0.40,0.10,0.40,0.10",1.0,5350.0166,5293.765273701534,0.008263509410841308,132.1206794528663,974.5999977720901,-375.7883546699621
rw_pe40,S2_MEDIUM,1004,"0.40,0.10,0.40,0.10",1.0,5544.273300000001,5856.277576048762,0.008278524271142366,121.37572538481245,957.9999576687452,-369.6098623911275
rw_pe40,S2_MEDIUM,1005,"0.40,0.10,0.40,0.10",1.0,3229.671,3164.4441065733927,0.005485759310059502,67.63804815087376,620.1999982259235,-373.3286304461971
rw_pe40,S2_MEDIUM,1006,"0.40,0.10,0.40,0.10",1.0,13418.2211,14944.906588928243,0.014705483771051553,276.4782101007695,1631.9515174309126,-340.88454720482565
rw_pe40,S2_MEDIUM,1007,"0.40,0.10,0.40,0.10",1.0,12533.9534,14270.327036785084,0.013005635091784937,279.3897642357284,1230.9056207930116,-328.4110284122366
rw_pe40,S2_MEDIUM,1008,"0.40,0.10,0.40,0.10",1.0,5014.2854,4905.740989075158,0.007366952178984206,123.27363772200546,869.3999576687452,-380.9782885763466
rw_pe40,S2_MEDIUM,1009,"0.40,0.10,0.40,0.10",1.0,9643.3707,10736.559677046505,0.011060537811425731,196.7920152711926,1301.9106681032526,-361.68294193773846
rw_pe40,S2_MEDIUM,1010,"0.40,0.10,0.40,0.10",1.0,14495.588800000001,15621.724841747475,0.01446327848509408,319.62565778220005,1537.6220362303714,-338.8598812285527
rw_pe40,S2_MEDIUM,1011,"0.40,0.10,0.40,0.10",1.0,1453.2835,1540.6046974202454,0.0032017706427624327,25.898699999999995,354.3999986797571,-383.69950184713724
rw_pe40,S2_MEDIUM,1012,"0.40,0.10,0.40,0.10",1.0,11301.668100000003,12736.674747046503,0.010970765867479255,211.31042213971423,1301.9106681032526,-376.4846904551932
rw_pe40,S2_MEDIUM,1013,"0.40,0.10,0.40,0.10",1.0,13759.3034,16584.17747342432,0.010697950390903599,319.603854728834,1108.0106681032528,-378.3104222236016
rw_pe40,S2_MEDIUM,1014,"0.40,0.10,0.40,0.10",1.0,11114.6072,12020.493423775128,0.013615306863442202,247.26591451309295,1527.236652969299,-348.95046140141073
rw_pe40,S2_MEDIUM,1015,"0.40,0.10,0.40,0.10",1.0,11411.072900000001,12976.948319863292,0.012340606865587819,253.3532329489177,1480.1055794549657,-350.2164610059636
rw_pe40,S2_MEDIUM,1016,"0.40,0.10,0.40,0.10",1.0,13352.2722,14766.151752269563,0.014582757591681761,286.2602923053002,1527.236652969299,-336.87367537652403
rw_pe40,S2_MEDIUM,1017,"0.40,0.10,0.40,0.10",1.0,13129.985900000001,14404.369688928242,0.014647831733186959,285.2929412154427,1631.9515174309126,-324.0937260289822
rw_pe40,S2_MEDIUM,1018,"0.40,0.10,0.40,0.10",1.0,5609.5645,5772.155793833627,0.009157588858071072,112.78156639928021,1079.3148617304744,-378.1973822766522
rw_pe40,S2_MEDIUM,1019,"0.40,0.10,0.40,0.10",1.0,6372.313099999999,6470.298885420011,0.008872407290783296,145.89043218453318,1079.3148626875372,-367.8360987731028
rw_pe40,S2_MEDIUM,1020,"0.40,0.10,0.40,0.10",1.0,6458.7806,6575.222235420011,0.009140870932907144,131.64855823506986,1041.5148626875373,-362.30016438767507
rw_pe40,S2_MEDIUM,1021,"0.40,0.10,0.40,0.10",1.0,12148.9721,13793.149768966232,0.013250091568585465,246.06605996633675,1519.1350996202277,-337.9312338868137
rw_pe40,S2_MEDIUM,1022,"0.40,0.10,0.40,0.10",1.0,5544.273300000001,5856.277576048762,0.007907521036882938,114.33412077823562,957.9999576687452,-379.9919600628743
rw_pe40,S2_MEDIUM,1023,"0.40,0.10,0.40,0.10",1.0,6266.479799999999,6313.759883378959,0.010499642646637617,119.68951416625234,1100.4071330872985,-349.44771819849234
rw_pe40,S2_MEDIUM,1024,"0.40,0.10,0.40,0.10",1.0,15343.740899999999,18723.687177046504,0.010956549528495882,300.6737295167072,1301.9106681032526,-359.77678216614646
rw_pe40,S2_MEDIUM,1025,"0.40,0.10,0.40,0.10",1.0,4388.7793,4417.220525566917,0.008274317635677826,81.9177422946186,814.1999566317637,-375.31252896098914
rw_pe40,S2_MEDIUM,1026,"0.40,0.10,0.40,0.10",1.0,16481.3426,19009.47318808024,0.013701613388161588,354.60285550734386,1624.435099620228,-336.6604129883602
rw_pe40,S2_MEDIUM,1027,"0.40,0.10,0.40,0.10",1.0,10658.514000000001,11974.778755302359,0.010833596233504439,208.5505648693192,1129.5148206987872,-351.48770921120547
rw_pe40,S2_MEDIUM,1028,"0.40,0.10,0.40,0.10",1.0,10759.4361,12430.976097046505,0.01086788146732361,218.56627461470012,1301.9106681032526,-374.750980473208
rw_pe40,S2_MEDIUM,1029,"0.40,0.10,0.40,0.10",1.0,14009.845700000003,15789.654019863292,0.012827896894318257,289.528994850913,1519.1350996202277,-351.22294515805066
