tag,scenario,seed,reward_weights,capacity_scale,total_cost,total_emission,service_level,total_time,total_delivered,total_reward
rw_emisHeavy,S2_MEDIUM,1012,"0.10,0.10,0.70,0.10",1.0,19762.5407,22989.91204901987,0.012702805230258365,388.3752228102267,1318.1618647325522,-348.74920983543944
rw_emisHeavy,S2_MEDIUM,1013,"0.10,0.10,0.70,0.10",1.0,80687.39370000006,108668.26768435643,0.004534703894439591,1732.0109445456994,354.49995894521567,-431.0763442977867
rw_emisHeavy,S2_MEDIUM,1014,"0.10,0.10,0.70,0.10",1.0,21828.2019,26036.85115894358,0.01448325893569469,495.6873278830086,1519.1350996202277,-318.5230389635593
rw_emisHeavy,S2_MEDIUM,1015,"0.10,0.10,0.70,0.10",1.0,42366.583900000005,57864.03614435771,0.008060038098164767,916.1415855248187,776.0344316710776,-399.32463307025637
rw_emisHeavy,S2_MEDIUM,1016,"0.10,0.10,0.70,0.10",1.0,18699.1389,21485.49027118673,0.014515259928334245,371.394335921015,1519.1350996202277,-315.50864748865314
rw_emisHeavy,S2_MEDIUM,1017,"0.10,0.10,0.70,0.10",1.0,22905.925900000002,27602.278864318137,0.014494034012399626,500.35108333013346,1519.135099620228,-316.9339478933759
rw_emisHeavy,S2_MEDIUM,1018,"0.10,0.10,0.70,0.10",1.0,14836.094900000002,18632.147498219125,0.006927219472252293,312.6306353806644,615.434472725862,-387.94775532922176
rw_emisHeavy,S2_MEDIUM,1019,"0.10,0.10,0.70,0.10",1.0,23165.5299,27396.240666586193,0.01351050107287955,480.87190698490326,1464.8913839701231,-337.30680703276846
rw_emisHeavy,S2_MEDIUM,1020,"0.10,0.10,0.70,0.10",1.0,11873.9184,14588.71759871094,0.00691457951528399,218.69613646608136,615.434472725862,-378.5928821640466
rw_emisHeavy,S2_MEDIUM,1021,"0.10,0.10,0.70,0.10",1.0,18929.439900000005,21553.28321901987,0.013532034488452712,383.3284700898245,1425.861864732552,-326.08408927912154
rw_emisHeavy,S2_MEDIUM,1022,"0.10,0.10,0.70,0.10",1.0,22576.7313,27396.798313639574,0.013370345614448852,454.93445588581073,1446.091384250265,-336.0566544888814
rw_emisHeavy,S2_MEDIUM,1023,"0.10,0.10,0.70,0.10",1.0,20381.445800000005,24025.043394637036,0.014313628740851302,422.13039519863645,1519.1350996202277,-329.09220132371155
rw_emisHeavy,S2_MEDIUM,1024,"0.10,0.10,0.70,0.10",1.0,19626.968399999998,23213.183443698672,0.013784165660348898,408.7274408873432,1464.8913839701231,-330.82579771433086
rw_emisHeavy,S2_MEDIUM,1025,"0.10,0.10,0.70,0.10",1.0,22560.1848,27240.202249143447,0.014110507967452857,480.87877879695884,1464.8913839701231,-345.09146756104377
rw_emisHeavy,S2_MEDIUM,1026,"0.10,0.10,0.70,0.10",1.0,31245.2484,39751.67128610323,0.011026285506794386,667.0289195132134,1178.9543835045079,-365.9366410476061
rw_emisHeavy,S2_MEDIUM,1027,"0.10,0.10,0.70,0.10",1.0,17901.0093,20162.21244567129,0.013954232239375737,357.72652558203873,1519.135099620228,-320.94106053520886
rw_emisHeavy,S2_MEDIUM,1028,"0.10,0.10,0.70,0.10",1.0,21004.175,24519.73722303255,0.013672614549897167,458.6038358442614,1464.8913839701231,-339.2526966651209
rw_emisHeavy,S2_MEDIUM,1029,"0.10,0.10,0.70,0.10",1.0,24970.5372,30738.553486638455,0.013029698805216048,512.2658982434853,1416.9055785132123,-352.357645162396
