tag,scenario,seed,reward_weights,capacity_scale,total_cost,total_emission,service_level,total_time,total_delivered,total_reward
cap_x12,S2_MEDIUM,1000,"0.25,0.25,0.25,0.25",12.0,1990.6760000000002,10779.914436122193,0.029965472825539914,38.304266149870806,1100.8366953443262,-374.57087762874335
cap_x12,S2_MEDIUM,1001,"0.25,0.25,0.25,0.25",12.0,1990.6760000000002,10779.914436122192,0.031626663181578446,37.30524685414159,1100.8366953443262,-347.13147477235515
cap_x12,S2_MEDIUM,1002,"0.25,0.25,0.25,0.25",12.0,1591.016,7352.196153175354,0.030193528767171664,33.16397359644453,988.0202775336413,-361.40544063987363
cap_x12,S2_MEDIUM,1003,"0.25,0.25,0.25,0.25",12.0,2341.5728,7778.457753175355,0.030173141506355985,46.15975647216118,988.0202775336413,-380.5069419069958
cap_x12,S2_MEDIUM,1004,"0.25,0.25,0.25,0.25",12.0,2716.8512,7991.588553175356,0.030736231655497194,51.017805313883684,988.0202775336413,-360.6477056767632
cap_x12,S2_MEDIUM,1005,"0.25,0.25,0.25,0.25",12.0,1966.2943999999998,7565.326953175354,0.030962064335226375,35.64715179704017,988.0202775336413,-373.20619289877743
cap_x12,S2_MEDIUM,1006,"0.25,0.25,0.25,0.25",12.0,1966.2943999999998,7565.326953175354,0.03061187546588865,41.88109286393684,988.0202775336413,-386.41290113545494
cap_x12,S2_MEDIUM,1007,"0.25,0.25,0.25,0.25",12.0,1990.6760000000002,10779.914436122192,0.03278440494405191,37.34011496462904,1100.8366953443262,-355.67388298208937
cap_x12,S2_MEDIUM,1008,"0.25,0.25,0.25,0.25",12.0,1966.2943999999998,7565.326953175354,0.030048628121356457,37.72382539343574,988.0202775336413,-374.67756471038723
cap_x12,S2_MEDIUM,1009,"0.25,0.25,0.25,0.25",12.0,1764.0584000000003,8595.62683612219,0.030455396672984553,32.51716500711238,1100.8366953443262,-368.0050860174043
cap_x12,S2_MEDIUM,1010,"0.25,0.25,0.25,0.25",12.0,1881.172,9789.30915618191,0.03010768546885619,34.705399613899615,988.0202775336413,-371.9867174111516
cap_x12,S2_MEDIUM,1011,"0.25,0.25,0.25,0.25",12.0,2716.8512,7991.588553175356,0.03059296041300085,50.385508463743506,988.0202775336413,-379.6221892860948
cap_x12,S2_MEDIUM,1012,"0.25,0.25,0.25,0.25",12.0,1693.8549,5027.073389929275,0.02487526090126133,32.19763824270268,526.834472725862,-372.1391907059044
cap_x12,S2_MEDIUM,1013,"0.25,0.25,0.25,0.25",12.0,1966.2943999999998,7565.326953175354,0.02945700549208264,36.64895745423294,988.0202775336413,-377.43260851075416
cap_x12,S2_MEDIUM,1014,"0.25,0.25,0.25,0.25",12.0,2193.9672,11612.39692326163,0.03140704693456433,41.87723569292584,1100.8366953443262,-368.05118141470405
cap_x12,S2_MEDIUM,1015,"0.25,0.25,0.25,0.25",12.0,2510.3252,11075.03733612219,0.02996823409208954,49.16767116119851,1100.8366953443262,-380.8850159702657
cap_x12,S2_MEDIUM,1016,"0.25,0.25,0.25,0.25",12.0,1764.0584000000003,8595.62683612219,0.030536517343091516,31.69807662449684,1100.8366953443262,-370.2377897000581
cap_x12,S2_MEDIUM,1017,"0.25,0.25,0.25,0.25",12.0,1591.016,7352.196153175355,0.030491863308269335,30.648054479634034,988.0202775336413,-368.5940290550158
cap_x12,S2_MEDIUM,1018,"0.25,0.25,0.25,0.25",12.0,48368.45580000002,137114.56294317145,0.010438848084954254,1013.9213708708588,620.7295188887915,-444.91759078725835
cap_x12,S2_MEDIUM,1019,"0.25,0.25,0.25,0.25",12.0,1591.016,7352.196153175354,0.02933612544911372,29.06504606718126,988.0202775336413,-388.18112347233324
cap_x12,S2_MEDIUM,1020,"0.25,0.25,0.25,0.25",12.0,2170.3067,12881.358474470453,0.030223784354869408,40.088676434329074,1100.8366953443262,-366.35757205481826
cap_x12,S2_MEDIUM,1021,"0.25,0.25,0.25,0.25",12.0,1591.016,7352.196153175354,0.03007835392666058,29.08264439757362,988.0202775336413,-371.7670195262082
cap_x12,S2_MEDIUM,1022,"0.25,0.25,0.25,0.25",12.0,26670.83519999998,23635.986381895862,0.018035746758530327,538.8404858928453,988.0202775336413,-398.62050480632564
cap_x12,S2_MEDIUM,1023,"0.25,0.25,0.25,0.25",12.0,2400.8212000000003,10084.432056181908,0.030344965383506284,45.67563034188034,988.0202775336413,-366.5424140701472
cap_x12,S2_MEDIUM,1024,"0.25,0.25,0.25,0.25",12.0,1865.9712000000004,9508.348756122188,0.030169062986641453,34.20600094215076,1100.8366953443262,-358.8523593777521
cap_x12,S2_MEDIUM,1025,"0.25,0.25,0.25,0.25",12.0,1591.016,7352.196153175355,0.03088332040463513,33.32977755995979,988.0202775336413,-374.54686800796395
cap_x12,S2_MEDIUM,1026,"0.25,0.25,0.25,0.25",12.0,1990.6760000000002,10779.914436122192,0.028824806226571454,38.12655442448163,1100.8366953443262,-371.6423343272727
cap_x12,S2_MEDIUM,1027,"0.25,0.25,0.25,0.25",12.0,20837.65100000001,64009.85510056377,0.030336369537863287,430.3943837531135,1223.2078444046847,-392.8126903698081
cap_x12,S2_MEDIUM,1028,"0.25,0.25,0.25,0.25",12.0,1591.016,7352.196153175354,0.0299249138915628,31.033680101153788,988.0202775336413,-381.4925334726104
cap_x12,S2_MEDIUM,1029,"0.25,0.25,0.25,0.25",12.0,2341.5728,7778.457753175355,0.02911995144608798,49.700392523050816,988.0202775336413,-383.8713475798
