algorithm,scenario,seed,total_cost,total_emission,service_level,total_reward,total_time,total_delivered,runtime
GeneticAlgorithm,S1_SMALL,1006,2742.2421999999965,1252.7519799999986,0.003563555094926586,-266.3592596029951,47.582439345458134,24.5,0.18131494522094727
MAPPO,S1_SMALL,1007,4649.280899999999,4892.826079634476,0.12455241187208013,-167.26715692810583,94.52242070243469,1316.058166196393,0.11873674392700195
NearestNeighbor,S1_SMALL,1007,6006.7957,6473.603672230549,0.12689553254985583,-203.32072005158597,120.71931236468193,1389.4999862716068,0.0568232536315918
ClarkeWright,S1_SMALL,1007,5996.6078,6097.574281308158,0.028296272154652417,-244.02780012347554,115.73838393161523,247.41984152676397,0.05437445640563965
GeneticAlgorithm,S1_SMALL,1007,1816.5321999999994,1765.766139401236,0.012521186368924775,-235.57468902404088,47.25852261587069,123.69999962896108,0.1890428066253662
MAPPO,S1_SMALL,1008,4699.9511999999995,5236.730175582776,0.10765852374333487,-187.13439106745076,95.94325836725736,1227.543789041478,0.13619470596313477
NearestNeighbor,S1_SMALL,1008,6006.7957,6473.603672230549,0.11927410566379185,-226.45755345040965,120.21085178485356,1389.4999862716068,0.05696535110473633
ClarkeWright,S1_SMALL,1008,5996.6078,6097.574281308158,0.026596779942111612,-267.2069099855342,115.71255982447985,247.41984152676397,0.05451154708862305
GeneticAlgorithm,S1_SMALL,1008,2741.4880999999978,1262.7696494108536,0.009461968222375185,-261.77249115419806,45.182998341349155,91.09999963492155,0.18574786186218262
MAPPO,S1_SMALL,1009,4674.923999999999,5192.09877143499,0.1170342310029952,-174.64201120049722,95.02738987322014,1382.043787707824,0.12192440032958984
NearestNeighbor,S1_SMALL,1009,6006.7957,6473.603672230549,0.12126462173072859,-212.90890220595975,121.69004806536053,1389.4999862716068,0.05642199516296387
ClarkeWright,S1_SMALL,1009,5996.6078,6097.574281308158,0.027040642568530723,-253.47538559327526,114.58219502142404,247.41984152676397,0.05466747283935547
GeneticAlgorithm,S1_SMALL,1009,1463.7943,2029.6692238856178,0.021121370860004315,-233.0348764941514,32.41296617989805,207.31984182553228,0.17653822898864746
MAPPO,S1_SMALL,1010,4810.657399999998,5100.742469887517,0.10815154249119711,-202.53634283782026,96.7293157643203,1251.0581665293405,0.14123821258544922
NearestNeighbor,S1_SMALL,1010,6006.7957,6473.603672230549,0.1193112999883716,-229.314899567539,120.85595935236566,1389.4999862716068,0.055481910705566406
ClarkeWright,S1_SMALL,1010,5996.6078,6097.574281308158,0.026605073856876413,-269.5950643694742,114.70487177978646,247.41984152676397,0.053963422775268555
GeneticAlgorithm,S1_SMALL,1010,3763.6636999999964,3434.147183296469,0.0269383456563061,-257.5938059449913,74.32225788130809,280.81984146045374,0.1875782012939453
MAPPO,S1_SMALL,1011,4899.615299999999,5284.192729982893,0.10668995274093195,-196.65419399551473,98.99874377879094,1137.0581666548362,0.1536083221435547
NearestNeighbor,S1_SMALL,1011,6006.7957,6473.603672230549,0.12455993931720309,-215.05563260395007,121.91203452494615,1389.4999862716068,0.05548906326293945
ClarkeWright,S1_SMALL,1011,5996.6078,6097.574281308158,0.02777546121335692,-255.6770140029899,115.70820418276357,247.41984152676397,0.052999019622802734
GeneticAlgorithm,S1_SMALL,1011,231.41270000000011,352.4386000000001,0.003661992665740263,-244.88935857810716,5.331411857705361,24.5,0.1751251220703125
MAPPO,S1_SMALL,1012,4656.9695999999985,4959.1719357085885,0.12083331182862096,-181.56186917364465,94.87582496956405,1339.9437887312436,0.11559247970581055
NearestNeighbor,S1_SMALL,1012,6006.7957,6473.603672230549,0.12298522670617293,-222.27200054804746,121.13891043189184,1389.4999862716068,0.053968191146850586
ClarkeWright,S1_SMALL,1012,5996.6078,6097.574281308158,0.027424318066615876,-262.96411703903226,115.94445486885724,247.41984152676397,0.05125737190246582
GeneticAlgorithm,S1_SMALL,1012,1983.4826000000025,1769.2145995767776,0.006638797546480724,-257.1317007733337,44.783053340216796,52.79999973773957,0.16152191162109375
MAPPO,S1_SMALL,1013,4700.577199999998,4968.2142996344755,0.11906789043755368,-186.9838910204319,94.78237682099909,1316.0581661963927,0.1197659969329834
NearestNeighbor,S1_SMALL,1013,6006.7957,6473.603672230549,0.12130783450567739,-222.80722162549637,120.90929276130464,1389.4999862716068,0.05401349067687988
ClarkeWright,S1_SMALL,1013,5996.6078,6097.574281308158,0.027050278529824928,-263.5585532856188,116.55982511907354,247.41984152676397,0.05168581008911133
GeneticAlgorithm,S1_SMALL,1013,3763.6636999999964,3434.147183296469,0.02738912724151065,-251.5211400849118,75.69938697032971,280.81984146045374,0.17865657806396484
