tag,scenario,seed,reward_weights,capacity_scale,total_cost,total_emission,service_level,total_time,total_delivered,total_reward
fleet_K5,S2_MEDIUM,1000,"0.25,0.25,0.25,0.25",1.0,8207.061,10065.225344088456,0.013268463150283965,171.70522850630596,1497.8255322780478,-703.1726866854552
fleet_K5,S2_MEDIUM,1001,"0.25,0.25,0.25,0.25",1.0,8088.368700000001,9723.495476373195,0.013672504838221453,186.8795956684988,1459.4056205568747,-645.8912465044893
fleet_K5,S2_MEDIUM,1002,"0.25,0.25,0.25,0.25",1.0,7587.1848,9087.456072856281,0.013214784905447356,173.58993322957613,1479.051191683577,-679.8431215577806
fleet_K5,S2_MEDIUM,1003,"0.25,0.25,0.25,0.25",1.0,9339.580500000002,11708.18392447413,0.013535844973032968,216.56168589200297,1519.135099620228,-723.3045900483605
fleet_K5,S2_MEDIUM,1004,"0.25,0.25,0.25,0.25",1.0,9918.7484,12725.182604740487,0.013317080618123613,242.9573613543177,1462.9255325008203,-681.6538622046321
fleet_K5,S2_MEDIUM,1005,"0.25,0.25,0.25,0.25",1.0,4139.824100000001,5027.411313198224,0.008358175407735783,87.19600380338967,864.3199096580785,-748.7382095009482
fleet_K5,S2_MEDIUM,1006,"0.25,0.25,0.25,0.25",1.0,8899.3978,10431.91118255699,0.014176046062250062,208.0494592815421,1572.2220383675597,-723.1643984385995
fleet_K5,S2_MEDIUM,1007,"0.25,0.25,0.25,0.25",1.0,7638.3472,9029.126476437148,0.014173010482788123,169.20469661593071,1459.4056205568747,-659.3012919473942
fleet_K5,S2_MEDIUM,1008,"0.25,0.25,0.25,0.25",1.0,9908.328,12487.216336437152,0.012990305371771678,236.24533068716266,1459.4056205568747,-711.5621041055966
fleet_K5,S2_MEDIUM,1009,"0.25,0.25,0.25,0.25",1.0,7933.521300000002,9622.702768783702,0.013662466289661434,177.83284285495898,1519.1350996202277,-685.099142821161
fleet_K5,S2_MEDIUM,1010,"0.25,0.25,0.25,0.25",1.0,9141.935700000002,10784.279942302765,0.014803676982304807,200.16220940762858,1677.0515174309126,-721.5393637900823
fleet_K5,S2_MEDIUM,1011,"0.25,0.25,0.25,0.25",1.0,3658.5595000000008,4575.318033415921,0.005747804409489419,73.8265504047782,563.5199107786458,-780.1556088330218
fleet_K5,S2_MEDIUM,1012,"0.25,0.25,0.25,0.25",1.0,14437.100900000016,19906.84997875054,0.012344887026612284,299.1985880758033,1386.9726838920487,-747.5929681776825
fleet_K5,S2_MEDIUM,1013,"0.25,0.25,0.25,0.25",1.0,12839.585800000004,17158.231626090954,0.013474682104743133,309.7198974425511,1551.4982353356784,-730.4412530884075
fleet_K5,S2_MEDIUM,1014,"0.25,0.25,0.25,0.25",1.0,8675.706400000001,10946.309165652532,0.012826461932405935,205.4800631272626,1417.8255324739982,-695.5353600237048
fleet_K5,S2_MEDIUM,1015,"0.25,0.25,0.25,0.25",1.0,8621.6488,10510.406872840436,0.012955550294779395,200.59765842195276,1459.4056204214892,-725.5965085121286
fleet_K5,S2_MEDIUM,1016,"0.25,0.25,0.25,0.25",1.0,6261.298500000001,7407.395731313915,0.011673480024547956,145.00175108781986,1302.3347738291484,-711.6651777434577
fleet_K5,S2_MEDIUM,1017,"0.25,0.25,0.25,0.25",1.0,9528.734100000001,12045.970643086117,0.013678825412164777,215.00845288795915,1519.1350996202277,-693.9074949083962
fleet_K5,S2_MEDIUM,1018,"0.25,0.25,0.25,0.25",1.0,9218.125100000001,10789.803760355178,0.013197326128357181,206.77087420337674,1472.4078033499004,-756.6085095894514
fleet_K5,S2_MEDIUM,1019,"0.25,0.25,0.25,0.25",1.0,9123.0709,11378.591168052491,0.013160354754280268,200.83699601590146,1519.1350996202277,-723.4466139476683
fleet_K5,S2_MEDIUM,1020,"0.25,0.25,0.25,0.25",1.0,8668.2324,10686.23543643715,0.012694127510984823,184.92796767603227,1414.3056205568746,-722.6132013343371
fleet_K5,S2_MEDIUM,1021,"0.25,0.25,0.25,0.25",1.0,7807.2987,9727.809807274292,0.012291820861238789,179.7492829678589,1372.7255325177416,-696.7587803037749
fleet_K5,S2_MEDIUM,1022,"0.25,0.25,0.25,0.25",1.0,5827.651100000001,7013.576867745087,0.010664150201701488,129.7537840511879,1206.2347739200166,-707.4108049590164
fleet_K5,S2_MEDIUM,1023,"0.25,0.25,0.25,0.25",1.0,5729.1421,6579.790334391594,0.011746719066835413,122.14276200185773,1302.9255325648664,-700.5928957753307
fleet_K5,S2_MEDIUM,1024,"0.25,0.25,0.25,0.25",1.0,9118.7772,11432.330628538466,0.013534015359962065,210.29428296813504,1519.1350996202277,-671.8761779625071
fleet_K5,S2_MEDIUM,1025,"0.25,0.25,0.25,0.25",1.0,6013.215700000001,7002.1541943915945,0.01195511952218332,138.84867100023328,1302.9255325648664,-710.6883339731244
fleet_K5,S2_MEDIUM,1026,"0.25,0.25,0.25,0.25",1.0,6737.131300000001,8078.181070145845,0.011230608736652044,154.88616543805227,1302.9255325648664,-712.5734904159348
fleet_K5,S2_MEDIUM,1027,"0.25,0.25,0.25,0.25",1.0,7774.2114,9459.331466297843,0.012591828012917446,166.24302255864532,1447.0255325177416,-695.2344031777345
fleet_K5,S2_MEDIUM,1028,"0.25,0.25,0.25,0.25",1.0,8698.3335,10791.445628783704,0.01342448863869549,196.28867983452596,1519.1350996202277,-709.6601714971615
fleet_K5,S2_MEDIUM,1029,"0.25,0.25,0.25,0.25",1.0,10749.720800000001,13773.838800894813,0.013421695428739078,221.5678957503145,1564.2350996202276,-740.11203639103
