tag,scenario,seed,reward_weights,capacity_scale,total_cost,total_emission,service_level,total_time,total_delivered,total_reward
rw_pe20,S2_MEDIUM,1000,"0.60,0.10,0.20,0.10",1.0,9850.8279,10875.001274697282,0.012962769594130572,189.3071018165277,1362.4443407004514,-350.4338501586252
rw_pe20,S2_MEDIUM,1001,"0.60,0.10,0.20,0.10",1.0,12610.463899999999,14519.500219366977,0.012304702127760659,270.18290564889054,1257.144340975378,-333.41467108111397
rw_pe20,S2_MEDIUM,1002,"0.60,0.10,0.20,0.10",1.0,14548.674500000001,17866.13237566167,0.011452793338362919,327.2367517948865,1221.4151883877485,-352.57271400111927
rw_pe20,S2_MEDIUM,1003,"0.60,0.10,0.20,0.10",1.0,8629.592700000001,9558.853919806787,0.011679842093253902,182.3446204515253,1249.9347737822277,-373.7484592639948
rw_pe20,S2_MEDIUM,1004,"0.60,0.10,0.20,0.10",1.0,10338.051599999999,11473.41472059783,0.014610191979359935,232.50478738222512,1519.1350996202277,-332.831954131329
rw_pe20,S2_MEDIUM,1005,"0.60,0.10,0.20,0.10",1.0,5333.9965999999995,5645.926813565997,0.009973698878290149,110.96629645786517,1151.4711042482752,-369.4498077463691
rw_pe20,S2_MEDIUM,1006,"0.60,0.10,0.20,0.10",1.0,5037.0089,4926.982259041971,0.010282911119910728,104.5749395587265,1167.6436701806651,-378.52012190810643
rw_pe20,S2_MEDIUM,1007,"0.60,0.10,0.20,0.10",1.0,12592.161,14337.695790152775,0.013726928491265965,308.1873922752576,1311.5443820301625,-326.553251158298
rw_pe20,S2_MEDIUM,1008,"0.60,0.10,0.20,0.10",1.0,11128.2798,12557.006350597832,0.014283345812159171,258.49429445737263,1519.1350996202277,-342.6673127987616
rw_pe20,S2_MEDIUM,1009,"0.60,0.10,0.20,0.10",1.0,11971.603500000001,13680.747582154603,0.01402597153759699,248.64628358357035,1464.8913847546694,-344.8224775015936
rw_pe20,S2_MEDIUM,1010,"0.60,0.10,0.20,0.10",1.0,6123.3361,5942.13994809726,0.01128692943520488,124.40003427919405,1158.4600893913139,-371.0348367171579
rw_pe20,S2_MEDIUM,1011,"0.60,0.10,0.20,0.10",1.0,3061.9520000000007,2917.3333381466723,0.006717461887996187,58.435352409726804,636.9999579520068,-387.8363824819121
rw_pe20,S2_MEDIUM,1012,"0.60,0.10,0.20,0.10",1.0,11545.501,13679.812048083728,0.011398941016150377,222.05333425406178,1319.5056207930115,-382.75310694239704
rw_pe20,S2_MEDIUM,1013,"0.60,0.10,0.20,0.10",1.0,13351.2281,16421.480432852273,0.009285703605739453,356.5186149857989,932.2907576516407,-391.5059484441557
rw_pe20,S2_MEDIUM,1014,"0.60,0.10,0.20,0.10",1.0,8358.1726,9249.378686892847,0.011345776295315661,192.45654062174899,1141.7199098563108,-354.36690985167445
rw_pe20,S2_MEDIUM,1015,"0.60,0.10,0.20,0.10",1.0,13394.3204,15488.301937681857,0.014245131254964998,303.9740475621334,1519.1350996202277,-358.8419273265973
rw_pe20,S2_MEDIUM,1016,"0.60,0.10,0.20,0.10",1.0,7992.1429,8618.129256599057,0.010661838836396714,162.05319700625728,1056.6199098639943,-363.67920034379836
rw_pe20,S2_MEDIUM,1017,"0.60,0.10,0.20,0.10",1.0,10779.6534,11958.84299855634,0.014494033682056484,253.49242037512852,1519.1350996202277,-341.4356468088881
rw_pe20,S2_MEDIUM,1018,"0.60,0.10,0.20,0.10",1.0,3812.8172,3166.694426942527,0.007104550076400603,78.60636870085042,749.716416903018,-399.6849216683513
rw_pe20,S2_MEDIUM,1019,"0.60,0.10,0.20,0.10",1.0,7720.0889,8222.113430061778,0.011401650842586887,158.84501361626783,1201.4148205351894,-370.45876585938987
rw_pe20,S2_MEDIUM,1020,"0.60,0.10,0.20,0.10",1.0,10967.059500000001,12211.551350597832,0.014366605391440029,216.37047706146942,1519.1350996202277,-343.07419183872867
rw_pe20,S2_MEDIUM,1021,"0.60,0.10,0.20,0.10",1.0,10889.2467,12591.348059301277,0.01170231531706859,235.85351296978445,1257.144340975378,-353.2794461282597
rw_pe20,S2_MEDIUM,1022,"0.60,0.10,0.20,0.10",1.0,7803.142,8634.006809544297,0.010796047470881552,150.46634854386792,1124.7106694234956,-369.4860503854329
rw_pe20,S2_MEDIUM,1023,"0.60,0.10,0.20,0.10",1.0,6551.8094,6998.22307188401,0.010448778736015926,131.08306945476699,1038.9636245847316,-366.9947635351062
rw_pe20,S2_MEDIUM,1024,"0.60,0.10,0.20,0.10",1.0,7897.1254,9022.498458918139,0.008070769243324689,155.66989194266833,757.4199101870236,-367.57403512554026
rw_pe20,S2_MEDIUM,1025,"0.60,0.10,0.20,0.10",1.0,6027.753199999999,6239.838626935044,0.010923640586516932,115.70845030917127,1073.3199098563107,-361.4830203704655
rw_pe20,S2_MEDIUM,1026,"0.60,0.10,0.20,0.10",1.0,12808.8629,14822.49493569682,0.013701613075879259,268.5325644864361,1519.1350996202277,-354.5602240256497
rw_pe20,S2_MEDIUM,1027,"0.60,0.10,0.20,0.10",1.0,26290.399099999995,21068.95279921012,0.007987085569225165,512.2994754125154,968.0199098639943,-410.22747437012316
rw_pe20,S2_MEDIUM,1028,"0.60,0.10,0.20,0.10",1.0,8208.3901,8841.328271071183,0.011642617775055718,184.00174530560804,1202.9006261098198,-356.9335410939852
rw_pe20,S2_MEDIUM,1029,"0.60,0.10,0.20,0.10",1.0,13200.314700000003,14995.6881862207,0.013841907680757666,263.45133244403314,1519.1350996202277,-368.44947028800743
