tag,scenario,seed,reward_weights,capacity_scale,total_cost,total_emission,service_level,total_time,total_delivered,total_reward
fleet_K20,S2_MEDIUM,1000,"0.25,0.25,0.25,0.25",1.0,7080.041200000001,6376.747572076842,0.013059145056009433,138.3810560623914,1140.9508896806149,-181.36657695875948
fleet_K20,S2_MEDIUM,1001,"0.25,0.25,0.25,0.25",1.0,7847.3548,8024.458239521232,0.013867604257433608,153.75060091758223,1263.5600891357592,-167.64412227730804
fleet_K20,S2_MEDIUM,1002,"0.25,0.25,0.25,0.25",1.0,8849.6815,8655.658076168836,0.01329294283671449,182.42030405031218,1280.6711067291037,-166.4062447165064
fleet_K20,S2_MEDIUM,1003,"0.25,0.25,0.25,0.25",1.0,9595.304200000002,9431.166920878715,0.013199748312209894,194.2897889033737,1259.850846590006,-186.83559309663747
fleet_K20,S2_MEDIUM,1004,"0.25,0.25,0.25,0.25",1.0,8801.5816,8756.39180025259,0.01484735382471267,196.74968975380557,1436.5055794549658,-163.24705737447462
fleet_K20,S2_MEDIUM,1005,"0.25,0.25,0.25,0.25",1.0,5692.259200000001,5185.626156393716,0.01116019274545822,102.89172849088897,977.560130611082,-183.29533483407332
fleet_K20,S2_MEDIUM,1006,"0.25,0.25,0.25,0.25",1.0,7648.3134,7688.306468540613,0.009154008810552977,151.46569859579893,639.6508905365469,-195.88931254701697
fleet_K20,S2_MEDIUM,1007,"0.25,0.25,0.25,0.25",1.0,11107.6836,11890.799833993507,0.015139692540882743,245.3536807955938,1350.036654289542,-171.83313446867865
fleet_K20,S2_MEDIUM,1008,"0.25,0.25,0.25,0.25",1.0,13213.023900000002,14679.314888214707,0.01519262644056111,310.3286721105203,1519.1350996202277,-178.74983004567306
fleet_K20,S2_MEDIUM,1009,"0.25,0.25,0.25,0.25",1.0,8707.930499999999,8731.632280158577,0.01337755175352633,173.59308982171126,1276.9618653739535,-163.88965195680473
fleet_K20,S2_MEDIUM,1010,"0.25,0.25,0.25,0.25",1.0,8999.9802,8556.549886261468,0.014632741741413336,168.02457963700513,1324.9708423699772,-184.49223273004617
fleet_K20,S2_MEDIUM,1011,"0.25,0.25,0.25,0.25",1.0,8192.8878,7689.923226146369,0.013107192798108616,168.89032507076462,1226.760089560442,-183.26307615345078
fleet_K20,S2_MEDIUM,1012,"0.25,0.25,0.25,0.25",1.0,9528.6787,9475.778116614913,0.014622859362551754,180.06600601314315,1440.2148203854329,-176.64515912532076
fleet_K20,S2_MEDIUM,1013,"0.25,0.25,0.25,0.25",1.0,6970.015399999999,6509.812933871117,0.0099952984373677,145.432787518775,909.6711067291037,-181.18675475357605
fleet_K20,S2_MEDIUM,1014,"0.25,0.25,0.25,0.25",1.0,8825.250699999999,8945.859360252587,0.01495528274157727,191.80238588487794,1483.950848205292,-175.66099091855824
fleet_K20,S2_MEDIUM,1015,"0.25,0.25,0.25,0.25",1.0,9335.132399999999,9031.028090479216,0.013098560895447392,195.60693986741106,1259.850848205292,-181.59378224432075
fleet_K20,S2_MEDIUM,1016,"0.25,0.25,0.25,0.25",1.0,8795.4889,8569.89356616884,0.013444087406142525,167.72187023538902,1158.299957668745,-180.43478109549804
fleet_K20,S2_MEDIUM,1017,"0.25,0.25,0.25,0.25",1.0,12507.815599999998,14130.47562408752,0.015416726742059215,260.62807363791285,1509.5803683705542,-177.0122903746288
fleet_K20,S2_MEDIUM,1018,"0.25,0.25,0.25,0.25",1.0,7178.8189,6760.211439443989,0.01209956694267176,150.36982714965356,1121.070842369977,-189.78538411154722
fleet_K20,S2_MEDIUM,1019,"0.25,0.25,0.25,0.25",1.0,7847.3548,8024.458239521232,0.012863253232346031,156.1528724781414,1263.5600891357592,-187.4893657015403
fleet_K20,S2_MEDIUM,1020,"0.25,0.25,0.25,0.25",1.0,12993.528199999999,14836.038783993508,0.013957189622806402,267.2393163914597,1237.220236478857,-181.83135112431398
fleet_K20,S2_MEDIUM,1021,"0.25,0.25,0.25,0.25",1.0,7611.253200000003,7119.123024954538,0.011840656041870377,155.82012184933365,1100.3071341242799,-181.7795642412491
fleet_K20,S2_MEDIUM,1022,"0.25,0.25,0.25,0.25",1.0,11457.9802,12437.822154130958,0.013595579412425448,217.2136586076539,1363.3006268943657,-176.94573559016416
fleet_K20,S2_MEDIUM,1023,"0.25,0.25,0.25,0.25",1.0,9613.5672,9444.514685683258,0.013766755817299447,182.38156682154124,1320.3508482052919,-175.91266643523443
fleet_K20,S2_MEDIUM,1024,"0.25,0.25,0.25,0.25",1.0,7695.790799999999,7251.4257549545355,0.011876364625748892,144.8109799145299,1109.8618653739536,-166.57007179068023
fleet_K20,S2_MEDIUM,1025,"0.25,0.25,0.25,0.25",1.0,7958.733200000001,7544.587324954537,0.012157539443050768,158.8069636203801,1100.3071341242799,-182.19397168803675
fleet_K20,S2_MEDIUM,1026,"0.25,0.25,0.25,0.25",1.0,14897.118899999998,17768.55673654821,0.014573860482866123,310.5178718172223,1509.5803683705542,-181.87704947056162
fleet_K20,S2_MEDIUM,1027,"0.25,0.25,0.25,0.25",1.0,6069.1202,6039.734417347844,0.00861458767838324,118.67643741142648,984.0382111661867,-182.79376170363503
fleet_K20,S2_MEDIUM,1028,"0.25,0.25,0.25,0.25",1.0,7647.988500000001,7182.070644954537,0.011780252776160478,145.78007555557082,1222.6782831846383,-180.55144093966308
fleet_K20,S2_MEDIUM,1029,"0.25,0.25,0.25,0.25",1.0,14705.538999999999,16228.482927751153,0.01885935814426879,309.6003580649042,1917.3803683705542,-187.05248476409145
